SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES
2023-07-24 17:25:00,44.6971,2605.8,0.0,0.0,33.94,0.0,0.0,4.99992,0.0,0.0,0.0,12.9793,3.15373,0.0,0.0,4.33,0.0,0,2765.5,0.0,0.0,0.0,0.0,0.099184,14.9848,0.0,1.38381,4.4271,0.0,0.6537,56.2194,0.0,0.0,,2.271,0.25577,0.0,0.0,0.033,0.0,0.0,1258.1,0.0,0.31,0.0,0.19989,0.0,27.2511,0.0,81.915,119.667,587.72,600.19,31.2,70.0,92.5338,0.78279,0.0,404,8.97047,329.223,1237.39,0.0,6.86838,0.0,6.39414,0.0,43.0896,0.0,0.00918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:30:00,45.7942,2605.34,0.0,0.0,31.6,0.0,0.0,3.59995,0.0,0.0,0.0,12.0729,3.35515,0.0,0.0,4.38,0.0,0,2761.98,0.0,0.0,0.0,0.0,0.099184,17.3347,0.0,1.03151,4.65006,0.0,0.23889,56.3363,0.0,0.0,,1.5761,0.13364,0.0,0.0,0.033,0.0,0.0,1256.56,9.96000003815,0.0,0.0,0.00153,0.0,35.0057,0.0,80.8408,119.177,714.83,606.625,30.9,70.0,91.7317,0.0,0.0,405,7.68139,329.436,1238.22,0.0,23.5222,0.0,7.16759,0.0,38.0102,5.82141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:35:00,41.9961,2600.87,0.0,0.0,27.33,0.0,0.0,2.39996,0.0,0.0,0.0,14.4594,2.7631,0.0,0.0,3.85,0.0,0,2761.15,0.0,0.0,0.0,0.0,0.001526,20.5847,0.0,1.21559,4.84446,0.0,0.0,57.0408,0.0,0.0,,0.89128,0.0,0.0,0.0,0.033,0.0,0.0,1255.29,0.0,0.0,0.0,0.00153,0.0,36.1044,0.0,80.6424,118.79,852.27,610.554,30.9,70.0,84.2719,0.0,0.0,407,7.25292,331.725,1239.17,0.0,31.4061,0.0,8.50355,0.0,35.7031,1.87247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:40:00,37.096,2602.77,0.0,0.0,23.35,0.0,0.0,1.29998,0.0,0.0,0.0,15.2972,2.82414,0.0,0.0,4.01,0.0,0,2766.74,0.0,0.0,0.0,0.0,0.001526,22.5447,0.0,2.29154,4.87065,0.0,0.0,56.9239,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1261.52,8.0,0.0,0.0,0.00153,0.0,41.6617,0.0,158.514,118.559,845.31,620.519,31.2,70.0,90.4024,0.0,0.0,409,6.46189,332.531,1230.09,0.0,24.1943,0.0,9.32094,0.0,34.0233,5.75841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:45:00,38.2984,2606.22,0.0,0.0,22.68,0.0,0.0,0.0,9.69937,0.0,0.0,16.2203,3.54559,0.0,0.0,4.51,0.0,0,2766.74,0.0,0.0,0.0,0.0,0.001526,23.0446,0.0,1.11086,4.82463,0.0,0.0,56.4563,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1259.42,0.0,0.0,0.0,0.00153,0.0,44.7562,0.0,158.909,118.248,1074.56,616.045,31.3,70.0,83.382,0.0,0.0,407,6.04074,332.464,1233.44,0.0,23.9932,0.0,10.2965,0.0,31.0546,8.75237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:50:00,37.6957,2602.95,0.0,0.0,22.35,0.0,0.0,0.0,3.86529,0.0,0.0,16.4996,3.67376,0.0,0.0,4.85,0.0,0,2762.57,0.0,0.0,0.0,0.0,0.001526,24.1146,0.0,0.12696,4.85954,0.0,0.0,55.8688,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1254.24,0.0,0.0,0.0,0.00153,0.0,47.2923,0.0,158.007,118.449,1232.13,614.408,31.1,70.0,84.0302,0.0,0.0,406,5.46944,332.36,1258.31,0.0,6.09023,0.0,10.6481,0.0,31.2377,2.16247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:55:00,38.8979,2604.9,0.0,0.0,24.51,0.0,0.0,0.0,3.9317,0.0,0.0,18.4039,2.01541,0.0,0.0,4.81,0.0,0,2762.42,0.0,0.0,0.0,0.0,0.001526,25.1746,0.0,0.0,4.69688,0.0,0.0,56.7178,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1226.68,0.389999985695,0.0,0.0,0.00153,0.0,50.1762,0.0,158.333,118.489,1231.81,614.973,31.1,70.0,83.7885,0.0,0.0,408,5.44747,331.389,1285.93,0.0,3.02976,0.0,10.3053,0.0,28.9806,1.85347,0.0,0.0,0.0,0.49796,0.0,0.0,0.0,0.0
2023-07-24 18:00:00,38.0936,2587.66,0.0,0.0,21.02,0.0,0.0,0.0,0.0,0.0,0.0,21.0941,2.10452,0.0,0.0,4.7,0.0,0,2724.6,0.0,0.0,0.0,0.0,0.001526,26.5946,0.0,1.07912,5.49987,0.0,0.0,55.4288,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1199.26,0.0,0.0,0.0,0.00153,0.0,51.4763,0.0,159.862,118.65,1409.23,622.657,30.5,70.0,86.8647,0.0,0.0,406,5.55367,332.006,1299.48,0.0,49.2701,0.0,9.54946,0.0,26.8492,8.73037,0.0,0.0,0.0,0.50095,0.0,0.0,0.0,0.0
2023-07-24 18:05:00,34.2976,2565.69,0.0,0.0,17.08,0.0,0.0,0.0,0.0,0.0,0.0,21.4832,1.35561,0.0,0.0,4.8,0.0,0,2747.72,0.0,0.0,0.0,0.0,0.001526,27.7246,0.0,2.64384,5.84186,0.0,0.0,56.0441,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1192.79,0.0,0.0,0.0,0.00153,0.0,55.7336,0.0,159.699,118.469,1201.36,618.674,30.6,70.0,81.7011,0.0,0.0,404,5.55001,333.129,1314.62,0.0,24.3302,0.0,8.67054,0.0,22.9538,0.2885,0.0,0.0,0.0,0.49497,0.0,0.0,0.0,0.0
2023-07-24 18:10:00,38.0958,2612.69,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5574,1.37575,0.0,0.0,5.11,0.0,0,2767.94,0.0,0.0,0.0,0.0,0.001526,29.9646,0.0,2.9041,6.93208,0.0,0.0,55.5765,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1221.5,389.440002441,0.0,0.0,0.00153,0.0,59.9359,0.0,161.785,118.479,775.93,614.632,31.5,70.0,84.5246,0.0,0.0,411,4.70771,334.459,1302.53,0.0,0.73812,0.0,8.3014,0.0,25.3281,0.0265,0.0,0.0,0.0,0.50095,0.0,0.0,0.0,0.0
2023-07-24 18:15:00,32.6959,2602.92,0.0,0.0,9.74,0.0,0.0,0.0,6.88096,0.0,0.0,22.6993,1.52529,0.0,0.0,6.16,0.0,0,2760.42,0.0,0.0,0.0,0.0,0.001526,30.9945,0.0,5.14803,7.71286,0.0,0.0,56.3363,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1217.55,315.190002441,0.0,0.0,0.00153,0.0,69.0181,0.0,162.206,118.419,780.76,616.287,30.9,70.0,82.7118,0.0,0.0,408,3.82879,333.098,1304.29,0.0,23.5762,0.0,8.27503,0.0,24.0012,0.0,0.0,0.0,0.0,0.49796,0.0,0.0,0.0,0.0
2023-07-24 18:20:00,33.9964,2601.92,0.0,0.0,7.49,0.0,0.0,0.0,6.81456,0.0,0.0,25.3635,1.14748,0.0,0.0,6.36,0.0,0,2763.13,0.0,0.0,0.0,0.0,0.001526,33.6045,0.0,6.97618,7.87155,0.0,0.0,55.4873,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1217.21,468.850006104,0.0,0.0,0.00153,0.0,66.5003,0.0,162.11,118.529,762.67,561.556,30.9,70.0,83.9643,0.0,0.0,405,3.26116,334.575,1301.21,0.0,23.9002,0.0,7.18517,0.0,22.7073,1.88947,0.0,0.0,0.0,0.49497,0.0,0.0,0.0,0.0
2023-07-24 18:25:00,33.0951,2608.17,0.0,0.0,5.58,0.77868,0.0,0.0,7.07628,0.0,0.0,25.4963,1.45693,0.0,0.0,7.03,0.0,0,2767.06,0.0,0.0,0.0,0.0,0.001526,33.7245,0.0,7.76965,7.33913,0.0,0.0,56.3671,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1220.48,437.25,0.0,0.0,0.00153,0.0,53.0327,0.0,162.294,118.549,775.35,550.347,31.3,70.0,80.9979,0.0,0.0,410,3.30144,334.057,1301.58,0.0,16.1261,0.0,7.14122,0.0,22.2641,0.0555,0.0,0.0,0.0,0.50694,0.0,0.0,0.0,0.0
2023-07-24 18:30:00,29.4976,2603.29,0.0,0.0,3.6,1.2978,0.0,0.0,10.6134,0.0,0.0,24.5792,2.19791,0.0,0.0,6.63,0.0,0,2766.11,0.0,0.0,0.0,0.0,0.001526,34.0945,0.0,6.69688,6.40204,0.0,0.0,56.3948,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1220.23,365.309997559,0.0,0.0,0.00153,0.0,43.4928,0.0,161.775,118.489,790.19,550.098,31.0,70.0,77.9876,0.0,0.0,405,3.2282,334.258,1302.6,0.0,4.11693,0.0,7.80041,0.0,23.5825,0.0015,0.0,0.0,0.0,0.50095,0.0,0.0,0.0,0.0
2023-07-24 18:35:00,33.3954,2599.92,0.0,0.0,4.52,3.10531,0.0,0.0,12.715,0.0,0.0,22.8351,2.15579,0.0,0.0,6.05,0.0,0,2764.18,0.0,0.0,0.0,0.0,0.001526,33.1145,0.0,3.33257,6.2862,0.0,0.0,56.4563,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1214.35,398.670013428,0.0,0.0,0.00153,0.0,40.3525,0.0,160.869,118.63,750.98,544.011,30.7,70.0,75.7025,0.0,0.0,405,3.33806,335.979,1301.09,0.0,0.05119,0.0,7.42248,0.0,25.4136,0.0,0.0,0.0,0.0,0.49796,0.0,0.0,0.0,0.0
2023-07-24 18:40:00,38.599,2611.95,0.0,0.0,5.38,3.11368,0.0,0.0,12.9768,0.0,0.0,21.2955,1.98856,0.0,0.0,5.79,0.0,0,2767.52,0.0,0.0,0.0,0.0,0.001526,32.0345,0.0,2.13602,6.2013,0.0,0.0,56.5424,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1227.31,386.029998779,0.0,0.0,0.00153,0.0,41.3504,0.0,160.26,118.707,761.69,557.003,31.5,70.0,74.7686,0.0,0.0,413,4.24628,335.485,1304.85,0.0,1.50697,0.0,6.76329,0.0,26.1497,0.1465,0.0,0.0,0.0,0.50394,0.0,0.0,0.0,0.0
2023-07-24 18:45:00,42.7955,2608.27,0.0,0.0,6.96,0.08687,0.0,0.0,8.06067,0.0,0.0,18.7503,2.43595,0.0,0.0,5.67,0.0,0,2768.16,0.0,0.0,0.0,0.0,0.001526,29.6845,0.0,0.0,6.01324,0.0,0.0,55.7519,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1222.5,388.839996338,0.0,0.0,0.00153,0.0,42.916,0.0,160.748,118.677,756.39,554.356,31.5,70.0,74.6148,0.0,0.0,413,4.65278,336.4,1319.84,0.0,0.04747,0.0,5.79647,0.0,25.8372,1.92447,0.0,0.0,0.0,0.49796,0.0,0.0,0.0,0.0
2023-07-24 18:50:00,45.3935,2600.72,0.0,0.0,8.74,0.0,0.0,0.0,7.47082,0.0,0.0,17.9065,2.53666,0.0,0.0,5.96,0.0,0,2763.03,0.0,0.0,0.0,0.0,0.001526,30.7845,0.0,0.0,4.90239,0.0,0.0,56.0749,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1216.5,516.690002441,0.0,0.0,0.00153,0.0,41.2223,0.0,160.153,118.68,698.19,542.8,30.8,70.0,73.5271,0.0,0.0,406,5.40352,335.973,1314.22,0.0,0.0,0.0,5.83163,0.0,24.7007,0.0,0.0,0.0,0.0,0.50095,0.0,0.0,0.0,0.0
2023-07-24 18:55:00,42.6974,2610.0,0.0,0.0,9.49,0.0,0.0,0.0,7.40441,0.0,0.0,17.4838,2.54765,0.0,0.0,5.81,0.0,0,2768.11,0.0,0.0,0.0,0.0,0.001526,30.3245,0.0,0.0,5.09758,0.0,0.0,55.8688,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1226.04,430.290008545,0.0,0.0,0.00153,0.0,37.5784,0.0,160.042,118.65,741.15,559.579,31.4,70.0,71.9341,0.0,0.0,414,5.56832,335.833,1277.7,0.0,0.06609,0.0,6.49082,0.0,28.8463,1.12348,0.0,0.0,0.0,0.50394,0.0,0.0,0.0,0.0
2023-07-24 19:00:00,40.4967,2607.68,0.0,0.0,11.2,1.0979,0.0,0.0,13.8283,0.0,0.0,16.6247,2.84794,0.0,0.0,5.55,0.0,0,2762.76,0.0,0.0,0.0,0.0,0.001526,27.7746,0.0,0.0,4.97539,0.0,0.0,56.161,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1219.62,521.760009766,0.0,0.0,0.00153,0.0,35.5276,0.0,160.042,118.949,694.44,544.423,30.8,70.0,69.7148,0.0,0.0,407,5.05562,336.309,1261.02,0.0,0.0,0.0,5.89316,0.0,27.1482,6.8444,0.0,0.0,0.0,0.50694,0.0,0.0,0.0,0.0
2023-07-24 19:05:00,36.1991,2609.54,0.0,0.0,14.65,0.71693,0.0,0.0,11.6642,0.0,0.0,16.1303,3.40459,0.0,0.0,5.15,0.0,0,2766.84,0.0,0.0,0.0,0.0,0.001526,27.2646,0.0,0.0,5.07457,0.0,0.0,55.4873,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1244.87,427.019989014,0.0,0.0,0.00153,0.0,34.1543,0.0,159.744,118.707,685.54,556.146,31.4,70.0,68.2097,0.0,0.0,413,4.92012,338.207,1260.81,0.0,0.0,0.0,5.71737,0.0,21.5659,0.2145,0.0,0.0,0.0,0.50394,0.0,0.0,0.0,0.0
2023-07-24 19:10:00,32.2975,2614.1,0.0,0.0,18.08,1.69866,0.0,0.0,7.2755,0.0,0.0,15.3002,3.54498,0.0,0.0,5.45,0.0,0,2767.23,0.0,0.0,0.0,0.0,0.001526,27.4246,0.0,0.0,5.3626,0.0,0.0,55.8995,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1248.46,430.0,0.0,0.0,0.00153,0.0,37.6242,0.0,160.037,118.72,679.17,561.278,31.6,70.0,69.5171,0.0,0.0,413,4.55024,338.732,1260.76,0.0,4.17464,0.0,5.79647,0.0,19.6786,5.92441,0.0,0.0,0.0,0.49796,0.0,0.0,0.0,0.0
2023-07-24 19:15:00,31.3934,2588.93,0.0,0.0,20.52,3.52186,0.0,0.0,1.90042,0.0,0.0,14.3298,3.21782,0.0,0.0,5.77,0.0,0,2757.22,0.0,0.0,0.0,0.0,0.001526,27.4446,0.0,0.0,5.02458,0.0,0.0,56.4563,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1233.37,427.850006104,0.0,0.0,0.00153,0.0,39.4003,0.0,159.248,119.097,640.96,539.188,30.7,70.0,70.7475,0.0,0.0,402,4.52461,338.512,1271.13,0.0,0.31182,0.0,5.90195,0.0,19.6017,5.98941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:20:00,32.1954,2609.39,0.0,0.0,21.81,3.5721,0.0,0.0,0.0,0.0,0.0,12.2469,4.08698,0.0,0.0,5.22,0.0,0,2767.13,0.0,0.0,0.0,0.0,0.001526,27.7346,0.0,0.0,4.88811,0.0,0.0,56.3087,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1245.67,424.519989014,0.0,0.0,0.00153,0.0,40.618,0.0,159.735,118.959,603.02,539.999,31.3,70.0,75.7574,0.0,0.0,411,4.23163,338.451,1263.2,0.0,4.30681,0.0,4.97908,0.0,19.2209,2.02047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:25:00,31.3929,2605.29,0.0,0.0,22.49,3.48733,0.0,0.0,0.0,0.0,0.0,12.0165,4.05585,0.0,0.0,5.17,0.0,0,2765.18,0.0,0.0,0.0,0.0,0.001526,28.1446,0.0,0.0,5.33959,0.0,0.0,56.1917,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1256.51,350.950012207,0.0,0.0,0.00153,0.0,43.5386,0.0,159.633,119.069,656.78,550.477,31.0,70.0,81.0199,0.0,0.0,408,3.29778,338.079,1260.22,0.0,4.29378,0.0,4.79451,0.0,20.0485,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:30:00,34.1977,2607.1,0.0,0.0,22.09,4.10483,0.0,0.0,0.0,0.0,0.0,11.3375,4.34516,0.39605,0.0,4.72,0.0,0,2766.35,0.0,0.0,0.0,0.0,0.001526,27.4446,0.0,0.0,4.512,0.0,0.0,55.8995,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1261.2,400.290008545,0.0,0.0,0.00153,0.0,50.0481,0.0,159.335,119.177,632.0,541.135,31.0,70.0,84.4038,0.0,0.0,410,3.02312,338.134,1259.12,0.0,3.09677,0.0,4.68904,0.0,26.9102,0.41249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:35:00,36.1978,2598.45,0.0,0.0,23.41,3.92481,0.0,0.0,0.0,0.0,0.0,11.6991,4.68574,0.39605,0.0,4.33,0.0,0,2763.3,0.0,0.0,0.0,0.0,0.001526,26.5746,0.0,0.0,4.01132,0.0,0.0,55.4596,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1255.49,443.309997559,0.0,0.0,0.00153,0.0,59.5056,0.0,132.379,119.426,613.33,542.844,30.7,70.0,88.6006,0.0,0.0,405,3.01946,338.524,1262.56,0.0,0.16475,0.0,4.7154,0.0,35.4626,0.2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:40:00,38.1994,2605.61,0.0,0.0,24.01,3.71235,0.0,0.0,0.0,0.0,0.0,11.1505,5.50607,0.79873,0.0,4.39,0.0,0,2765.42,0.0,0.0,0.0,0.0,0.001526,24.0346,0.0,0.0,3.66696,0.0,0.0,56.0441,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1258.83,309.299987793,0.0,0.0,0.00153,0.0,58.2605,0.0,81.1337,119.298,604.74,541.221,31.0,70.0,92.1822,0.0,0.0,406,2.99382,338.494,1261.66,0.0,0.99875,0.0,4.58357,0.0,41.2476,5.68741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:45:00,36.1952,2605.87,0.0,0.0,24.16,3.82329,0.0,0.0,0.0,0.0,0.0,9.97101,4.62715,0.69696,0.0,4.18,0.0,0,2764.42,0.0,0.0,0.0,0.0,0.001526,22.4847,0.0,0.0,3.80026,0.0,0.0,55.5181,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1260.69,348.359985352,0.0,0.0,0.00153,0.0,57.7295,0.0,81.3291,119.227,558.98,504.974,31.4,70.0,95.9945,0.0,0.0,414,3.33806,337.243,1258.93,0.0,5.07938,0.0,4.68904,0.0,44.4813,2.01847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:50:00,35.1987,2606.56,0.0,0.0,23.67,3.44232,0.0,0.0,0.0,0.0,0.0,10.7073,3.5761,1.99794,0.0,3.82,0.0,0,2765.72,0.0,0.0,0.0,0.0,0.001526,22.6847,0.0,0.0,3.78994,0.0,0.0,56.4563,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1260.76,405.790008545,0.0,0.0,0.00153,0.0,51.8334,0.0,81.2314,119.798,541.02,488.075,31.1,70.0,102.575,0.0,0.0,412,5.34859,337.169,1263.66,0.0,4.99002,0.0,5.11092,0.0,50.1662,0.49149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:55:00,39.6957,2608.29,0.0,0.0,25.16,3.00274,0.0,0.0,0.0,0.0,0.0,8.88457,3.24651,2.59976,0.0,3.48,0.0,0,2766.99,0.0,0.0,0.0,0.0,0.001526,22.5447,0.0,0.0,3.69632,0.0,0.0,56.6901,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1257.93,366.640014648,0.0,0.0,0.00153,0.0,49.8558,0.0,80.8408,8.03381,591.06,519.147,31.1,70.0,110.035,0.0,0.0,408,6.51316,338.201,1261.42,0.0,4.79828,0.0,4.98787,0.0,65.6583,0.36449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:00:00,42.0944,2605.68,0.0,0.0,23.99,3.04251,0.0,0.0,0.0,0.0,0.0,6.42405,2.94682,2.19707,0.0,3.3,0.0,0,2767.77,0.0,0.0,0.0,0.0,0.001526,22.5947,0.0,0.0,3.26229,0.0,0.0,57.1884,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1256.64,314.420013428,0.0,0.0,0.00153,0.0,51.7784,0.0,80.8408,0.76426,541.4,492.78,31.3,70.0,114.617,0.0,0.0,406,7.24559,338.756,1260.34,0.0,0.08656,0.0,4.77693,0.0,74.6514,0.33849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:05:00,43.8955,2603.75,0.0,0.0,22.65,3.12206,0.0,0.0,0.0,0.0,0.0,6.18601,3.43694,3.79896,0.0,2.72,0.0,0,2766.47,0.0,0.0,0.0,0.0,0.001526,21.8947,0.0,0.0,2.93617,0.0,0.0,56.6593,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1260.25,298.040008545,0.0,0.0,0.00153,0.0,48.5466,0.0,81.0361,0.78435,553.02,508.841,31.5,70.0,117.155,0.0,0.0,404,7.00755,291.637,1258.53,0.0,6.77157,0.0,4.46052,0.0,79.8248,0.54649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:10:00,42.5973,2611.49,0.0,0.0,20.87,2.2743,0.0,0.0,0.0,0.0,0.0,6.7155,3.83551,4.39635,0.0,2.57,0.0,0,2766.69,0.0,0.0,0.0,0.0,0.001526,20.6547,0.0,0.0,3.01472,0.0,0.0,55.7795,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1268.23,346.809997559,0.0,0.0,0.00153,0.0,45.1865,0.0,81.3291,0.76426,588.55,556.47,31.5,70.0,119.593,0.0,0.0,413,6.08469,240.049,1262.69,0.0,5.28229,0.0,4.3902,0.0,78.2574,0.69849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:15:00,40.1942,2578.31,0.0,0.0,18.54,2.25336,0.0,0.0,0.0,0.0,0.0,6.78721,3.33501,3.79896,0.0,2.45,0.0,0,2763.3,0.0,0.0,0.0,0.0,0.001526,18.7547,0.0,0.0,2.37043,0.0,0.0,56.1333,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1250.14,384.230010986,0.0,0.0,0.00153,0.0,46.4134,0.0,80.9384,0.76426,581.41,547.099,30.9,70.0,124.526,0.0,0.0,404,6.02243,192.953,1259.97,0.0,4.98816,0.0,4.38141,0.0,80.0971,0.3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:20:00,39.2976,2601.82,0.0,0.0,16.68,1.96241,0.0,0.0,0.0,0.0,0.0,6.8513,3.31609,4.49813,0.0,2.44,0.0,0,2766.72,0.0,0.0,0.0,0.0,0.001526,17.3647,0.0,0.0,1.38891,0.0,0.0,56.6593,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1258.22,382.309997559,0.0,0.0,0.00153,0.0,45.9281,0.0,80.8408,0.76426,529.45,484.836,31.2,70.0,124.307,0.0,0.0,406,6.25315,170.214,1261.22,0.0,0.02885,0.0,4.09137,0.0,85.7649,0.38649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:25:00,40.7952,2603.87,0.0,0.0,15.56,2.30151,0.0,0.0,0.0,0.0,0.0,7.10536,3.18547,4.39635,0.0,2.57,0.0,0,2763.91,0.0,0.0,0.0,0.0,0.001526,15.4648,0.0,0.0,1.54284,0.0,0.0,55.958,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1255.59,430.25,0.0,0.0,0.00153,0.0,44.1154,0.0,80.9384,0.2041,497.14,395.092,30.9,70.0,125.241,0.0,0.0,409,6.30808,170.043,1260.95,0.0,3.44489,0.0,3.85406,0.0,94.5492,0.3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:30:00,39.4967,2607.39,0.0,0.0,17.11,1.66517,0.0,0.0,0.0,0.0,0.0,5.25521,2.65446,3.19715,0.0,2.11,0.0,0,2765.11,0.0,0.0,0.0,0.0,0.001526,13.7348,0.0,0.0,1.89276,0.0,0.0,55.2535,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1260.47,552.679992676,0.0,0.0,0.00153,0.0,44.4083,0.0,80.8408,0.22419,504.38,307.863,30.9,70.0,124.944,0.0,0.0,410,5.39986,155.114,1260.73,0.0,0.43468,0.0,3.50249,0.0,100.446,0.34549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:35:00,38.0971,2603.09,0.0,0.0,18.0,0.86451,0.0,0.0,0.0,0.0,0.0,4.79896,2.58549,2.49798,0.0,2.42,0.0,0,2767.47,0.0,0.0,0.0,0.0,0.001526,13.1848,0.0,0.0,1.77136,0.0,0.0,56.2779,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1265.89,525.260009766,0.0,0.0,0.00153,0.0,49.4713,0.0,20.0397,0.17395,509.66,388.403,31.5,70.0,123.867,0.0,0.0,415,4.23163,107.53,1257.51,0.0,3.06885,0.0,2.96635,0.0,111.642,0.59749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:40:00,37.5956,2606.12,0.0,0.0,18.66,0.03454,0.0,0.0,0.0,0.0,0.0,4.07721,1.70535,2.29885,0.0,2.18,0.0,0,2766.33,0.0,0.0,0.0,0.0,0.001526,12.1248,0.0,0.0,1.7658,0.0,0.0,55.7795,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,1259.71,496.290008545,0.0,0.0,0.00153,0.0,52.7672,0.0,0.0,0.184,521.69,479.329,31.2,70.0,123.472,0.0,0.0,410,3.18059,56.8826,1258.66,0.0,9.10044,0.0,3.11577,0.0,115.465,0.81149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
