SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF
2022-10-10 03:55:00,159.474,0.0,0.2,0.0,0.0,0.0,637.5,349.525,0.0,0.0,0.0,0.0,234.33,0.0,0.0,0.0,0.0,0.0,0,0.0,803.775,0.0,17.1,0.0,0.0,0.0,-0.138,57.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7063,84.8036,0.0,400.068,0.0,0.0,0.0,0.0,8.1,0.0,-0.2,0.0,0.0,0.0,0.0,1322.94,-0.58,747.8,299.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,0.0
2022-10-10 04:00:00,161.619,0.0,0.2,0.0,0.0,0.0,641.8,350.35,0.0,0.0,0.0,0.0,241.76,0.0,0.0,0.0,0.0,0.0,0,0.0,802.2,0.0,17.2,0.0,0.0,0.0,-0.138,57.65,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7063,87.339,0.0,400.526,0.0,0.0,0.0,0.0,10.3,0.0,-0.2,0.0,0.0,0.0,0.0,1336.13,-0.58,755.1,301.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8,0.0
2022-10-10 04:05:00,158.85,0.0,0.2,0.0,0.0,0.0,638.9,348.975,0.0,0.0,0.0,0.0,248.78,0.0,0.0,0.0,0.0,0.0,0,0.0,801.325,0.0,17.3,0.0,0.0,0.0,-0.138,57.2325,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6312,91.1524,0.0,400.679,0.0,0.0,0.0,0.0,13.4,0.0,-0.2,0.0,0.0,0.0,0.0,1327.08,-0.58,752.0,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.56,0.0
2022-10-10 04:10:00,159.877,0.0,0.2,0.0,0.0,0.0,639.9,349.25,0.0,0.0,0.0,0.0,240.35,0.0,0.0,0.0,0.0,0.0,0,0.0,800.8,0.0,17.5,0.0,0.0,0.0,-0.138,57.46,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7437,96.5263,0.0,400.572,0.0,0.0,0.0,0.0,14.9,0.0,-0.2,0.0,0.0,0.0,0.0,1330.62,-0.58,750.4,301.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1,0.0
2022-10-10 04:15:00,160.129,0.0,0.2,0.0,0.0,0.0,641.0,350.625,0.0,0.0,0.0,0.0,226.54,0.0,0.0,0.0,0.0,0.0,0,0.0,804.825,0.0,17.7,0.0,0.0,0.0,-0.138,57.53,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7625,100.573,0.0,400.267,0.0,0.0,0.0,0.0,15.2,0.0,-0.2,0.0,0.0,0.0,0.0,1330.27,-0.58,750.8,301.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,0.0
2022-10-10 04:20:00,160.491,0.0,0.2,0.0,0.0,0.0,640.3,349.25,0.0,0.0,0.0,0.0,236.29,0.0,0.0,0.0,0.0,0.0,0,0.0,863.8,0.0,17.1,0.0,0.0,0.0,-0.138,57.62,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6312,100.778,0.0,410.811,0.0,0.0,0.0,0.0,15.0,0.0,-0.2,0.0,0.0,0.0,0.0,1332.01,-0.58,755.3,301.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.95,0.0
2022-10-10 04:25:00,159.051,0.0,0.2,0.0,0.0,0.0,638.8,348.975,0.0,0.0,0.0,0.0,233.8,0.0,0.0,0.0,0.0,0.0,0,0.0,929.6,0.0,17.5,0.0,0.0,0.0,-0.138,57.31,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7063,102.527,0.0,423.705,0.0,0.0,0.0,0.0,14.2,0.0,-0.2,0.0,0.0,0.0,0.0,1329.44,-0.58,747.9,299.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.54,0.0
2022-10-10 04:30:00,161.791,0.0,0.2,0.0,0.0,0.0,644.1,350.625,0.0,0.0,0.0,0.0,231.88,0.0,0.0,0.0,0.0,0.0,0,0.0,917.525,0.0,17.1,0.0,0.0,0.0,-0.138,57.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6125,109.67,0.0,447.22,0.0,0.0,0.0,0.0,15.4,0.0,-0.2,0.0,0.0,0.0,0.0,1341.36,-0.58,758.5,302.688,0.78913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.94,0.0
2022-10-10 04:35:00,160.33,0.0,0.2,0.0,0.0,0.0,639.0,350.35,0.0,0.0,0.0,0.0,229.35,0.0,0.0,0.0,0.0,0.0,0,0.0,982.1,0.0,17.0,0.0,0.0,0.0,-0.138,57.6425,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.5938,109.879,0.0,455.765,0.0,0.0,0.0,0.0,14.3,0.0,-0.2,0.0,0.0,0.0,0.0,1330.78,-0.58,750.5,301.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.15,0.0
2022-10-10 04:40:00,159.394,0.0,0.2,0.0,0.0,0.0,639.2,348.975,0.0,0.0,0.0,0.0,240.7,0.0,0.0,0.0,0.0,0.0,0,0.0,981.575,0.0,17.3,0.0,0.0,0.0,-0.138,57.29,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6687,99.4427,0.0,472.123,0.0,0.0,0.0,0.0,14.3,0.0,-0.2,0.0,0.0,0.0,0.0,1332.6,-0.58,750.1,299.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.05,0.0
2022-10-10 04:45:00,160.693,0.0,0.2,0.0,0.0,0.0,639.6,348.7,0.0,0.0,0.0,0.0,231.6,0.0,0.0,0.0,0.0,0.0,0,0.0,990.325,0.0,17.7,0.0,0.0,0.0,-0.138,57.285,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7063,95.5843,16.63,479.035,0.0,0.0,0.0,0.0,16.9,0.0,-0.2,0.0,0.0,0.0,0.0,1334.94,-0.58,752.4,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.55,0.0
2022-10-10 04:50:00,157.682,0.0,0.2,0.0,0.0,0.0,638.1,348.7,0.0,0.0,0.0,0.0,235.19,0.0,0.0,0.0,0.0,0.0,0,0.0,995.05,0.0,17.1,0.0,0.0,0.0,-0.138,56.9525,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.575,79.6508,0.0,501.314,0.0,0.0,0.0,0.0,18.9,0.0,-0.2,0.0,0.0,0.0,0.0,1331.47,-0.58,750.7,298.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.41,0.0
2022-10-10 04:55:00,160.038,0.0,0.2,0.0,0.0,0.0,640.1,351.175,0.0,0.0,0.0,0.0,224.93,0.0,0.0,0.0,0.0,0.0,0,0.0,999.6,0.0,17.2,0.0,0.0,0.0,-0.138,57.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7437,67.5758,0.0,489.732,0.0,0.0,0.0,0.0,18.4,0.0,-0.2,0.0,0.0,0.0,0.0,1332.09,-0.58,753.5,301.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.94,0.0
2022-10-10 05:00:00,161.217,0.0,0.2,0.0,0.0,0.0,641.3,351.175,0.0,0.0,0.0,0.0,213.4,0.0,0.0,0.0,0.0,0.0,0,0.0,1002.22,0.0,17.2,0.0,0.0,0.0,-0.138,57.58,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6125,52.5906,0.0,516.008,0.0,0.0,0.0,0.0,20.3,0.0,-0.2,0.0,0.0,0.0,0.0,1331.47,-0.58,756.7,303.813,0.47052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.35,0.0
2022-10-10 05:05:00,159.927,0.0,0.2,0.0,0.0,0.0,640.2,350.625,0.0,0.0,0.0,0.0,222.97,0.0,0.0,0.0,0.0,0.0,0,0.0,1003.8,0.0,17.2,0.0,0.0,0.0,-0.138,57.58,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6687,54.0467,0.0,526.263,0.0,0.0,0.0,0.0,20.2,0.0,-0.2,0.0,0.0,0.0,0.0,1329.91,-0.58,749.9,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1,0.0
2022-10-10 05:10:00,159.051,0.0,0.2,0.0,0.0,0.0,635.3,348.975,0.0,0.0,0.0,0.0,207.62,0.0,0.0,0.0,0.0,0.0,0,0.0,1002.57,0.0,18.2,0.0,0.0,0.0,-0.138,57.2275,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7437,71.3605,0.0,544.574,0.0,0.0,0.0,0.0,20.4,0.0,-0.2,0.0,0.0,0.0,0.0,1323.51,-0.58,748.0,299.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.06,0.0
2022-10-10 05:15:00,158.487,0.0,0.2,4.68,0.0,0.0,634.5,347.05,0.0,0.0,0.0,0.0,225.26,0.0,0.0,0.0,0.0,0.0,0,0.0,1002.05,0.0,18.7,0.0,0.0,0.0,-0.138,56.73,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.7437,95.5843,0.0,544.147,0.0,0.0,0.0,0.0,19.7,0.0,-0.2,0.0,0.0,0.0,0.0,1326.12,-0.58,747.4,296.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.66,0.0
2022-10-10 05:20:00,161.468,0.0,0.2,21.28,0.0,0.0,638.4,349.25,0.0,0.0,0.0,0.0,209.18,0.0,0.0,0.0,0.0,0.0,0,0.0,1001.35,0.0,19.1,0.0,0.0,0.0,-0.138,57.645,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,43.6687,120.586,0.0,565.739,0.0,0.0,0.0,0.0,18.1,0.0,-0.2,0.0,0.0,0.0,0.0,1329.77,-0.58,747.9,302.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0
2022-10-10 05:25:00,160.431,0.0,0.2,28.44,0.0,0.0,638.7,349.525,0.0,0.0,0.0,0.0,227.91,0.0,0.0,0.0,0.0,0.0,0,0.0,1002.22,0.0,19.7,0.0,0.0,0.0,-0.138,57.5775,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.06,43.7437,114.926,0.0,537.768,0.0,0.0,0.0,0.023,18.3,0.0,-0.2,0.0,0.0,0.0,0.0,1324.58,-0.58,750.4,301.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,149.65,0.0
2022-10-10 05:30:00,159.112,0.0,0.2,28.44,0.0,0.0,638.3,348.7,0.0,0.0,0.0,0.0,228.04,0.0,0.0,0.0,0.0,0.0,0,0.0,999.775,0.0,20.1,0.0,0.0,0.0,-0.138,57.385,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.15,43.7437,106.84,0.0,548.816,0.0,0.0,0.0,0.139,19.1,0.0,-0.2,0.0,0.0,0.0,0.0,1329.99,-0.58,749.9,299.875,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.54,149.2,0.0
2022-10-10 05:35:00,160.522,0.0,0.2,28.44,0.0,0.0,639.8,349.8,0.0,0.0,0.0,0.0,251.26,0.0,0.0,0.0,0.0,0.0,0,0.0,1002.75,0.0,20.4,0.0,0.0,0.0,-0.138,57.36,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.28,43.65,110.023,0.0,541.949,0.0,0.0,0.0,0.309,19.5,0.0,-0.2,0.0,0.0,0.0,0.0,1361.03,-0.58,775.5,317.312,59.8882,0.47,0.0,0.0,190.13,0.29787,0.0,1.08,149.95,0.0
2022-10-10 05:40:00,158.578,0.0,0.2,28.44,0.0,0.0,639.6,349.8,0.0,0.0,0.0,0.248,271.78,0.0,0.0,0.0,0.0,0.0,0,0.0,1002.05,0.0,20.6,0.0,0.0,0.0,-0.138,57.25,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.46,43.6875,122.343,0.0,555.133,0.0,0.0,0.0,0.483,19.5,0.0,-0.2,0.0,0.0,0.0,0.0,1365.44,-0.58,813.8,335.5,50.0008,0.66,0.0,0.0,190.45,0.89453,0.0,2.06,149.5,0.0
2022-10-10 05:45:00,158.437,0.0,0.2,32.92,0.17303,0.0,638.4,348.7,0.0,0.0,0.0,0.341,266.75,0.0,0.123,0.0,0.0,0.15278,0,0.0,1001.52,0.0,20.1,0.0,0.0,0.0,-0.138,57.265,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.7,43.7437,136.511,0.0,554.416,0.0,0.0,0.0,1.054,19.1,0.0,-0.2,0.0,0.0,0.0,0.0,1364.72,-0.38062,844.5,350.5,0.0,0.89,0.0,0.0,189.73,1.41395,0.0,3.62,149.45,0.0
2022-10-10 05:50:00,158.437,0.0,0.2,47.68,0.79405,5.34086,636.5,348.15,0.0,0.0,0.0,0.277,275.53,0.0,0.27,0.0,0.0,0.61043,0,0.0,1000.82,3.315,20.4,0.0,0.0,0.0,-0.138,57.0775,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.0,41.1187,134.562,0.11,557.026,0.0,0.0,0.0,1.427,18.6,0.0,-0.2,0.0,0.0,0.0,0.0,1356.7,-0.58,880.0,364.937,0.0,1.47,3.403,0.0,191.72,1.47725,0.0,5.85,148.59,0.0
2022-10-10 05:55:00,159.031,0.0,0.2,56.32,1.05901,6.44461,636.1,347.325,0.0,0.0,0.0,1.301,272.1,0.0,0.491,0.0,0.0,1.64595,0,0.0,1001.17,5.517,20.5,0.0,0.0,0.0,-0.138,57.145,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.3,41.0625,141.484,0.22,543.094,0.0,0.0,0.0,1.226,19.3,0.0,-0.2,0.0,0.0,0.0,0.0,1355.71,-0.58,883.1,382.188,0.0,2.53,2.534,0.0,190.88,2.16051,0.0,9.21,149.5,0.0
2022-10-10 06:00:00,159.666,0.0,0.2,56.32,0.97744,6.44461,638.7,349.25,0.0,0.0,0.0,1.511,281.74,0.0,0.79,2.554,0.0,2.87654,0,0.0,1001.35,8.387,15.7,0.0,0.0,0.0,-0.138,57.3375,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.85,41.0625,141.771,0.34,573.17,0.0,0.0,0.0,2.932,18.8,0.0,-0.2,0.0,0.0,0.0,0.0,1362.69,-0.58,882.6,397.563,0.0,3.53,0.0,0.0,189.95,2.0105,0.0,12.85,150.26,0.0
2022-10-10 06:05:00,157.772,0.0,0.2,56.32,1.5568,38.4533,629.9,347.05,0.0,3.49632,0.0,1.496,277.74,0.0,1.071,5.071,0.0,3.52192,0,0.0,1000.47,12.222,15.6,0.0,3.01645,0.0,-0.038,56.8325,0.0,0.0,0.0,0.0,0.34,0.0,-0.04,2.34,41.0437,141.279,0.36,565.845,0.0,0.0,0.0,4.601,19.3,0.0,-0.2,3.18965,0.51642,0.0,0.0,1347.32,-0.58,874.7,397.75,0.0,5.24,3.903,0.0,187.51,2.53696,0.0,17.09,148.99,0.0
2022-10-10 06:10:00,158.387,0.0,0.2,56.32,2.1289,93.1945,637.0,348.975,0.0,6.01421,0.0,2.668,299.14,0.0,1.276,7.617,0.0,3.87136,0,0.0,985.775,16.63,16.1,0.0,6.83725,0.0,0.062,57.235,0.0,0.0,0.0,0.0,1.14,0.0,0.06,2.94,41.0813,138.748,0.47,559.467,0.0,0.0,0.0,4.573,18.2,0.0,-0.2,3.68422,0.86013,0.0,0.03,1364.07,-0.58,882.1,400.188,0.0,6.79,4.62,2.1,189.02,3.51206,0.0,21.82,150.1,0.0
2022-10-10 06:15:00,158.618,0.0,0.4,56.32,2.83917,119.755,637.1,349.525,0.0,9.71878,0.0,2.564,305.8,0.0,1.748,10.234,0.0,4.45491,0,0.0,920.5,21.488,15.9,2.5,10.8088,0.0,0.163,57.13,0.0,0.0,0.0,0.0,2.39,2.40845,0.06,4.19,41.1,132.252,0.78,553.394,0.0,0.0,0.0,5.952,18.1,0.0,-0.2,3.71121,1.45344,0.0,0.25,1370.0,-0.58,881.7,400.0,48.951,8.68,4.617,2.5,189.67,4.42957,0.0,27.06,149.3,0.0
2022-10-10 06:20:00,158.387,0.0,0.9,56.32,3.30368,167.756,627.6,348.7,0.0,13.8778,0.0,2.991,311.56,0.0,2.238,11.48,0.0,5.41491,0,0.48,905.45,25.75,16.0,3.4,16.1613,2.105,0.264,57.1,0.0,0.0,0.0,0.0,4.13,2.63782,0.16,4.84,41.175,129.892,1.09,561.283,0.0,0.0,0.0,4.868,19.1,0.0,-0.2,4.88639,2.0009,3.61,3.14,1365.58,-0.58,881.2,399.625,2.38639,11.47,4.268,3.1,187.64,6.15347,0.0,33.15,149.35,0.0
2022-10-10 06:25:00,157.48,0.0,0.9,56.32,4.4009,170.292,626.3,344.575,0.0,19.1109,0.0,2.869,321.58,0.0,2.809,13.194,0.0,5.92896,0,1.9,891.1,31.433,15.7,4.6,22.8936,2.622,0.638,56.7975,0.0,0.0,0.0,0.0,6.29,2.99827,0.16,6.71,41.1,127.222,1.4,570.21,0.0,0.0,0.0,4.889,19.7,0.0,-0.2,11.7259,2.18688,5.684,4.13,1349.91,-0.58,873.4,395.312,0.0,18.36,4.708,3.5,187.49,5.04704,0.0,38.53,149.75,0.0
2022-10-10 06:30:00,160.159,0.0,0.9,56.32,5.32685,170.222,625.8,348.975,0.0,24.8433,0.24,3.957,321.08,0.0,3.598,15.278,0.0,5.62355,0,2.24,827.75,37.173,16.0,6.2,29.3612,3.528,0.943,57.0,0.0,0.28,0.0,0.0,8.8,2.98189,0.26,7.47,41.0437,133.575,1.97,584.233,0.0,0.0,0.0,6.049,18.7,0.0,-0.2,16.1481,2.1833,7.491,6.42,1367.2,-0.58,884.0,399.812,0.0,19.84,4.698,4.3,191.19,7.62342,0.0,45.14,149.45,0.0
2022-10-10 06:35:00,157.49,0.0,0.9,56.32,5.24314,170.199,622.4,346.225,0.0,30.6698,0.3,4.929,318.38,0.0,4.358,17.491,0.0,6.77427,0,2.42,807.1,35.991,15.6,8.0,35.8441,4.001,1.354,56.89,0.0,0.3,0.0,0.0,11.43,2.37568,0.475,8.99,41.025,132.112,2.05,574.97,0.0,0.0,0.0,10.575,17.8,0.0,-0.2,23.5775,2.23501,9.424,4.94,1361.15,-0.58,881.2,398.5,0.0,25.52,4.883,6.3,188.19,7.89606,0.0,50.83,150.56,0.0
2022-10-10 06:40:00,159.625,0.0,1.4,56.32,5.23085,170.081,629.5,349.525,1.79,35.7417,0.32,6.071,319.88,0.0,5.761,16.22,0.0,6.83622,0,2.6,800.275,30.678,15.7,11.5,42.9056,5.135,1.711,57.3125,0.0,0.29,0.0,0.0,14.16,0.0,0.679,10.32,41.1,123.064,2.27,587.315,0.0,0.0,0.0,9.436,17.8,0.0,-0.2,28.3004,2.56525,11.77,3.6,1366.77,-0.58,884.7,401.688,0.0,28.52,5.271,8.3,191.18,7.35386,0.0,58.77,149.15,0.0
2022-10-10 06:45:00,159.112,0.0,1.6,56.32,5.25466,170.363,626.2,348.975,2.9,41.9103,0.16,4.881,318.3,0.0,7.217,18.999,0.0,7.77728,0,2.73,807.975,18.255,15.4,15.3,49.025,6.397,2.211,56.9775,0.0,0.3,0.0,0.0,12.74,0.0,0.782,11.49,41.0813,113.611,2.37,590.398,0.0,0.0,0.0,16.673,18.5,0.0,-0.2,32.639,2.89562,12.118,1.91,1357.69,-0.58,879.9,399.25,0.0,27.87,5.794,8.8,189.25,6.91098,0.0,60.23,148.49,0.0
2022-10-10 06:50:00,160.632,0.0,2.5,56.32,5.47072,170.41,635.2,351.175,3.47,44.0771,0.21,10.028,323.87,0.0,7.945,23.374,0.0,8.58317,0,2.64,807.275,15.076,15.6,14.5,49.2872,6.869,2.743,57.35,0.0,0.28,0.0,0.0,19.67,2.1463,1.399,12.55,41.025,95.49,1.94,587.803,0.0,0.0,0.0,15.44,19.4,0.0,-0.2,39.4318,3.22227,16.785,1.42,1370.89,-0.58,884.6,400.75,0.0,31.35,7.307,9.4,190.46,9.19091,0.0,67.17,149.7,0.0
2022-10-10 06:55:00,159.142,0.0,1.8,56.32,6.01754,170.386,628.5,348.7,4.09,48.8919,0.55,9.44,327.29,0.0,9.454,22.678,0.0,10.2528,0,2.29,816.55,14.37,15.9,12.9,57.6184,6.919,3.295,57.375,0.0,0.3,0.0,0.0,22.45,3.19488,1.006,14.3,41.0625,96.2519,1.72,602.956,0.0,0.0,0.0,20.12,18.9,0.0,-0.2,45.3817,3.30931,18.969,2.75,1362.31,-0.58,880.9,400.188,0.0,31.92,8.846,10.1,189.82,11.4191,0.0,72.93,149.5,0.0
2022-10-10 07:00:00,157.903,0.0,1.6,56.32,7.20998,170.668,632.3,348.425,3.63,54.7041,0.68,8.282,328.89,0.0,13.149,18.588,0.0,10.3532,0,2.07,831.95,14.627,13.0,12.4,65.3332,8.729,3.748,57.2825,0.0,0.31,0.0,0.0,6.37,4.39091,1.318,15.72,41.0813,102.81,1.59,588.49,0.0,0.0,0.0,19.395,18.9,0.0,-0.2,50.3925,3.71546,21.644,5.73,1357.48,-0.58,878.4,398.5,0.0,31.91,10.983,9.4,189.54,13.0442,0.0,77.09,148.79,0.0
2022-10-10 07:05:00,139.383,0.0,2.4,55.28,6.89203,170.292,635.1,347.6,4.8,60.6147,0.84,8.079,338.57,0.0,7.514,16.934,0.0,10.6772,0,2.18,805.35,11.621,13.0,13.5,71.508,8.953,4.273,41.85,0.0,0.3,0.0,0.0,4.26,4.78413,2.219,16.88,41.0813,94.8961,1.6,584.294,0.0,0.0,0.0,20.566,19.5,0.0,-0.2,55.469,4.17306,25.244,7.29,1339.86,-0.58,883.0,399.25,0.0,31.93,12.267,9.9,160.48,9.32506,0.0,80.06,148.94,0.0
2022-10-10 07:10:00,141.447,0.0,4.2,55.28,7.73581,169.752,639.5,348.975,4.74,65.536,1.07,9.907,345.6,0.0,7.549,16.441,0.0,12.9623,0,2.65,799.225,7.671,13.0,13.8,76.7754,9.131,4.761,39.555,0.0,0.31,0.0,0.0,4.87,5.04627,2.466,17.3,41.1,99.9506,1.7,575.016,0.0,0.0,0.0,22.454,18.9,0.0,-0.2,61.0981,4.26547,27.985,6.66,1337.46,-0.58,883.8,403.0,0.0,31.95,14.273,10.3,162.45,8.29594,0.0,80.41,149.5,0.0
2022-10-10 07:15:00,139.363,0.0,4.1,55.28,6.89766,170.621,632.0,347.6,5.42,67.8994,1.83,10.035,348.95,0.0,9.946,23.271,0.0,13.1676,0,2.49,808.15,12.347,12.8,18.9,79.0282,10.786,5.307,39.2875,0.0,0.32,0.0,0.0,6.88,5.04627,1.77,18.2,41.0625,101.466,1.65,568.134,0.0,0.0,0.0,22.195,18.6,0.0,-0.2,66.249,3.78509,29.828,5.63,1296.88,-0.58,881.3,399.812,0.0,31.94,15.401,20.2,160.58,9.28563,0.0,80.35,149.8,0.0
2022-10-10 07:20:00,141.608,0.0,7.3,55.28,8.52736,170.269,643.0,351.725,5.19,63.6539,3.05,9.963,348.01,0.0,11.081,36.241,0.0,15.7727,0,2.73,799.925,15.45,13.1,19.5,81.1581,19.571,5.94,12.6775,0.0,0.31,0.0,0.0,6.45,5.04627,4.125,19.51,41.0437,104.587,1.93,564.411,0.0,0.0,0.0,25.389,18.1,0.0,-0.2,71.928,4.07898,32.024,5.24,1335.85,-0.58,889.5,404.875,1.17404,31.91,17.809,34.4,164.01,9.85651,0.0,80.51,150.26,0.0
2022-10-10 07:25:00,111.405,0.0,7.9,55.28,9.11206,170.809,638.8,352.0,5.71,65.8821,4.25,10.391,339.87,0.0,10.85,59.95,0.0,15.7112,0,2.9,800.275,14.776,15.3,33.5,82.7433,28.781,6.451,5.04,0.0,0.28,0.0,0.0,7.97,5.30842,10.955,21.94,41.0625,103.94,1.61,571.827,0.0,0.0,0.0,22.499,18.1,0.0,-0.2,77.3726,4.28518,28.87,3.66,1302.67,-0.58,885.0,402.812,0.0,31.89,22.081,35.6,162.96,11.4775,0.0,80.35,149.09,0.0
2022-10-10 07:30:00,100.388,0.0,9.7,55.28,10.263,170.903,632.5,347.875,6.93,68.5343,4.43,11.057,333.55,0.0,11.703,58.991,0.0,16.6518,0,3.58,800.1,9.627,17.7,25.7,84.5414,31.369,6.698,4.8,0.0,0.32,0.0,0.0,15.99,5.43949,8.424,23.85,41.1187,100.495,1.77,578.77,0.0,0.0,0.0,20.674,18.0,0.0,-0.2,82.4204,4.22861,34.471,3.77,1307.13,-0.58,879.4,400.0,0.0,31.94,30.34,36.8,161.48,10.9717,0.0,64.87,150.05,0.0
2022-10-10 07:35:00,56.9616,0.0,6.1,57.4,12.95,170.386,653.0,358.05,7.65,68.8865,5.28,9.342,338.17,0.0,12.415,71.915,0.0,16.8643,0,4.19,799.75,11.47,18.4,25.1,86.0652,36.132,7.478,5.1925,0.0,0.34,0.0,0.0,15.93,5.96378,4.595,23.87,41.025,102.924,1.82,575.886,0.0,0.0,0.0,17.923,18.3,0.0,-1.2,87.6183,6.5047,44.418,3.78,1342.25,-0.58,890.8,408.625,0.0,31.92,37.409,40.1,47.15,11.8881,0.0,72.59,122.28,0.0
2022-10-10 07:40:00,32.9422,0.0,7.1,57.4,15.1501,170.48,638.7,352.825,5.69,58.5544,6.73,11.796,336.7,0.0,13.871,86.265,0.0,22.953,0,4.83,800.1,10.866,17.1,48.3,87.3472,36.843,7.843,5.1175,0.0,0.31,0.0,0.0,36.9,6.88128,11.844,26.95,41.0625,102.826,2.44,570.698,0.0,0.0,0.0,21.903,18.5,0.0,-1.2,92.6687,8.00435,48.257,6.68,1300.66,-0.58,884.6,404.5,0.36555,31.95,55.557,39.7,42.15,13.9955,0.0,64.18,119.6,0.0
2022-10-10 07:45:00,0.17121,0.0,6.8,57.4,14.165,170.292,647.2,355.3,5.83,60.6188,5.59,11.029,343.94,0.0,18.22,86.421,0.0,32.5233,0,4.52,800.275,9.181,15.6,46.7,85.8562,38.931,8.666,5.105,0.0,0.33,0.0,0.0,26.31,6.22592,12.048,23.08,41.175,104.653,2.35,573.643,0.0,0.0,0.0,22.827,18.7,0.0,-1.2,98.48,7.30675,48.689,5.87,1296.23,-0.58,892.3,407.5,0.0,31.95,45.619,37.0,43.42,15.5156,0.0,68.4,118.59,0.0
2022-10-10 07:50:00,0.17121,0.0,6.8,57.4,15.2274,170.222,649.2,357.775,5.08,54.6877,7.48,11.686,333.67,0.0,19.264,95.149,0.0,32.6287,0,5.22,802.9,9.251,15.5,40.9,88.5391,38.706,10.191,5.1475,0.0,0.33,0.0,0.0,40.61,5.17734,12.323,26.84,40.9875,109.367,2.46,579.228,0.0,0.0,0.0,18.15,18.7,0.0,-1.2,64.1249,6.68032,52.265,3.64,1312.88,-0.58,889.9,408.25,0.0,31.93,42.873,39.8,44.29,15.3948,0.0,58.61,119.3,0.0
